T: 2017-07-14T05:00:00Z | O: 5.0E-5 | H: 5.48E-5 | L: 1.0E-5 | C: 4.955E-5 | V: 6853648.0 | MOM: NaN
T: 2017-07-14T06:00:00Z | O: 4.946E-5 | H: 4.946E-5 | L: 3.9E-5 | C: 4.429E-5 | V: 1734798.0 | MOM: NaN
T: 2017-07-14T07:00:00Z | O: 4.429E-5 | H: 4.89E-5 | L: 4.361E-5 | C: 4.8E-5 | V: 998661.0 | MOM: NaN
T: 2017-07-14T08:00:00Z | O: 4.799E-5 | H: 4.841E-5 | L: 4.7E-5 | C: 4.78E-5 | V: 537448.0 | MOM: NaN
T: 2017-07-14T09:00:00Z | O: 4.78E-5 | H: 4.79E-5 | L: 4.331E-5 | C: 4.41E-5 | V: 249900.0 | MOM: NaN
T: 2017-07-14T10:00:00Z | O: 4.411E-5 | H: 4.678E-5 | L: 4.282E-5 | C: 4.282E-5 | V: 183871.0 | MOM: NaN
T: 2017-07-14T11:00:00Z | O: 4.282E-5 | H: 4.5E-5 | L: 4.215E-5 | C: 4.49E-5 | V: 202839.0 | MOM: NaN
T: 2017-07-14T12:00:00Z | O: 4.49E-5 | H: 4.8E-5 | L: 4.45E-5 | C: 4.537E-5 | V: 420888.0 | MOM: NaN
T: 2017-07-14T13:00:00Z | O: 4.406E-5 | H: 4.536E-5 | L: 4.36E-5 | C: 4.362E-5 | V: 147640.0 | MOM: NaN
T: 2017-07-14T14:00:00Z | O: 4.361E-5 | H: 4.7E-5 | L: 4.358E-5 | C: 4.4E-5 | V: 208773.0 | MOM: NaN
T: 2017-07-14T15:00:00Z | O: 4.4E-5 | H: 4.4E-5 | L: 4.357E-5 | C: 4.357E-5 | V: 185013.0 | MOM: NaN
T: 2017-07-14T16:00:00Z | O: 4.356E-5 | H: 4.356E-5 | L: 4.216E-5 | C: 4.266E-5 | V: 122261.0 | MOM: NaN
T: 2017-07-14T17:00:00Z | O: 4.266E-5 | H: 4.266E-5 | L: 4.02E-5 | C: 4.02E-5 | V: 90915.0 | MOM: NaN
T: 2017-07-14T18:00:00Z | O: 4.021E-5 | H: 4.2E-5 | L: 4.02E-5 | C: 4.199E-5 | V: 6867.0 | MOM: NaN
T: 2017-07-14T19:00:00Z | O: 4.199E-5 | H: 4.199E-5 | L: 4.199E-5 | C: 4.199E-5 | V: 0.0 | MOM: -7.559999999999995E-6
T: 2017-07-14T20:00:00Z | O: 4.016E-5 | H: 4.016E-5 | L: 4.0E-5 | C: 4.0E-5 | V: 37999.0 | MOM: -4.2899999999999945E-6
T: 2017-07-14T21:00:00Z | O: 4.0E-5 | H: 4.002E-5 | L: 4.0E-5 | C: 4.001E-5 | V: 11643.0 | MOM: -7.990000000000003E-6
T: 2017-07-14T22:00:00Z | O: 4.002E-5 | H: 4.002E-5 | L: 4.002E-5 | C: 4.002E-5 | V: 113.0 | MOM: -7.780000000000003E-6
T: 2017-07-14T23:00:00Z | O: 4.195E-5 | H: 4.195E-5 | L: 4.193E-5 | C: 4.195E-5 | V: 7090.0 | MOM: -2.149999999999998E-6
T: 2017-07-15T00:00:00Z | O: 4.005E-5 | H: 4.005E-5 | L: 3.871E-5 | C: 3.871E-5 | V: 156096.0 | MOM: -4.11E-6
T: 2017-07-15T01:00:00Z | O: 3.871E-5 | H: 3.96E-5 | L: 3.701E-5 | C: 3.897E-5 | V: 466082.0 | MOM: -5.929999999999999E-6
T: 2017-07-15T02:00:00Z | O: 3.706E-5 | H: 3.799E-5 | L: 3.6E-5 | C: 3.6E-5 | V: 151338.0 | MOM: -9.37E-6
T: 2017-07-15T03:00:00Z | O: 3.6E-5 | H: 3.796E-5 | L: 3.3E-5 | C: 3.3E-5 | V: 164661.0 | MOM: -1.0619999999999997E-5
T: 2017-07-15T04:00:00Z | O: 3.28E-5 | H: 3.797E-5 | L: 3.18E-5 | C: 3.796E-5 | V: 287974.0 | MOM: -6.039999999999996E-6
T: 2017-07-15T05:00:00Z | O: 3.7E-5 | H: 3.79E-5 | L: 3.565E-5 | C: 3.6E-5 | V: 74465.0 | MOM: -7.569999999999997E-6
T: 2017-07-15T06:00:00Z | O: 3.566E-5 | H: 3.578E-5 | L: 3.401E-5 | C: 3.52E-5 | V: 19485.0 | MOM: -7.46E-6
T: 2017-07-15T07:00:00Z | O: 3.52E-5 | H: 3.559E-5 | L: 3.102E-5 | C: 3.4E-5 | V: 185369.0 | MOM: -6.200000000000002E-6
T: 2017-07-15T08:00:00Z | O: 3.4E-5 | H: 3.8E-5 | L: 3.4E-5 | C: 3.8E-5 | V: 143830.0 | MOM: -3.990000000000001E-6
T: 2017-07-15T09:00:00Z | O: 3.795E-5 | H: 3.795E-5 | L: 3.216E-5 | C: 3.76E-5 | V: 47974.0 | MOM: -4.390000000000004E-6
T: 2017-07-15T10:00:00Z | O: 3.34E-5 | H: 3.95E-5 | L: 3.301E-5 | C: 3.925E-5 | V: 312118.0 | MOM: -7.500000000000047E-7
T: 2017-07-15T11:00:00Z | O: 3.91E-5 | H: 3.93E-5 | L: 3.8E-5 | C: 3.85E-5 | V: 423174.0 | MOM: -1.5099999999999974E-6
T: 2017-07-15T12:00:00Z | O: 3.86E-5 | H: 3.929E-5 | L: 3.79E-5 | C: 3.8E-5 | V: 517490.0 | MOM: -2.0199999999999976E-6
T: 2017-07-15T13:00:00Z | O: 3.79E-5 | H: 3.84E-5 | L: 3.617E-5 | C: 3.84E-5 | V: 211200.0 | MOM: -3.550000000000005E-6
T: 2017-07-15T14:00:00Z | O: 3.839E-5 | H: 3.929E-5 | L: 3.8E-5 | C: 3.927E-5 | V: 213504.0 | MOM: 5.600000000000014E-7
T: 2017-07-15T15:00:00Z | O: 3.927E-5 | H: 3.93E-5 | L: 3.85E-5 | C: 3.93E-5 | V: 146243.0 | MOM: 3.2999999999999853E-7
T: 2017-07-15T16:00:00Z | O: 3.93E-5 | H: 3.989E-5 | L: 3.85E-5 | C: 3.913E-5 | V: 134507.0 | MOM: 3.129999999999999E-6
T: 2017-07-15T17:00:00Z | O: 3.988E-5 | H: 3.988E-5 | L: 3.911E-5 | C: 3.911E-5 | V: 10640.0 | MOM: 6.110000000000001E-6
T: 2017-07-15T18:00:00Z | O: 3.911E-5 | H: 3.911E-5 | L: 3.911E-5 | C: 3.911E-5 | V: 29665.0 | MOM: 1.1500000000000008E-6
T: 2017-07-15T19:00:00Z | O: 3.911E-5 | H: 3.99E-5 | L: 3.86E-5 | C: 3.99E-5 | V: 46505.0 | MOM: 3.9E-6
T: 2017-07-15T20:00:00Z | O: 3.99E-5 | H: 3.99E-5 | L: 3.99E-5 | C: 3.99E-5 | V: 200.0 | MOM: 4.699999999999999E-6
T: 2017-07-15T21:00:00Z | O: 3.99E-5 | H: 3.99E-5 | L: 3.99E-5 | C: 3.99E-5 | V: 100.0 | MOM: 5.900000000000001E-6
T: 2017-07-15T22:00:00Z | O: 3.99E-5 | H: 3.99E-5 | L: 3.99E-5 | C: 3.99E-5 | V: 2342.0 | MOM: 1.8999999999999987E-6
T: 2017-07-15T23:00:00Z | O: 3.989E-5 | H: 3.989E-5 | L: 3.989E-5 | C: 3.989E-5 | V: 130.0 | MOM: 2.29E-6
T: 2017-07-16T00:00:00Z | O: 3.98E-5 | H: 3.98E-5 | L: 3.803E-5 | C: 3.803E-5 | V: 21655.0 | MOM: -1.2199999999999985E-6
T: 2017-07-16T01:00:00Z | O: 3.807E-5 | H: 3.954E-5 | L: 3.74E-5 | C: 3.741E-5 | V: 134666.0 | MOM: -1.089999999999998E-6
T: 2017-07-16T02:00:00Z | O: 3.741E-5 | H: 3.966E-5 | L: 3.71E-5 | C: 3.965E-5 | V: 181443.0 | MOM: 1.6499999999999994E-6
T: 2017-07-16T03:00:00Z | O: 3.89E-5 | H: 3.965E-5 | L: 3.815E-5 | C: 3.9E-5 | V: 316212.0 | MOM: 6.00000000000001E-7
T: 2017-07-16T04:00:00Z | O: 3.92E-5 | H: 3.961E-5 | L: 3.9E-5 | C: 3.9E-5 | V: 161158.0 | MOM: -2.700000000000025E-7
T: 2017-07-16T05:00:00Z | O: 3.95E-5 | H: 4.2E-5 | L: 3.912E-5 | C: 4.2E-5 | V: 582402.0 | MOM: 2.699999999999998E-6
T: 2017-07-16T06:00:00Z | O: 4.2E-5 | H: 4.2E-5 | L: 4.088E-5 | C: 4.088E-5 | V: 95493.0 | MOM: 1.7500000000000019E-6
T: 2017-07-16T07:00:00Z | O: 4.088E-5 | H: 4.2E-5 | L: 3.98E-5 | C: 4.145E-5 | V: 187790.0 | MOM: 2.3399999999999945E-6
T: 2017-07-16T08:00:00Z | O: 4.144E-5 | H: 4.263E-5 | L: 4.144E-5 | C: 4.26E-5 | V: 106141.0 | MOM: 3.4899999999999954E-6
T: 2017-07-16T09:00:00Z | O: 4.101E-5 | H: 4.101E-5 | L: 3.983E-5 | C: 3.983E-5 | V: 49886.0 | MOM: -6.999999999999764E-8
T: 2017-07-16T10:00:00Z | O: 4.1E-5 | H: 4.189E-5 | L: 4.02E-5 | C: 4.02E-5 | V: 52814.0 | MOM: 3.000000000000005E-7
T: 2017-07-16T11:00:00Z | O: 4.16E-5 | H: 4.16E-5 | L: 4.15E-5 | C: 4.15E-5 | V: 2459.0 | MOM: 1.5999999999999982E-6
T: 2017-07-16T12:00:00Z | O: 4.022E-5 | H: 4.022E-5 | L: 4.01E-5 | C: 4.01E-5 | V: 56261.0 | MOM: 1.9999999999999809E-7
T: 2017-07-16T13:00:00Z | O: 3.99E-5 | H: 3.99E-5 | L: 3.985E-5 | C: 3.986E-5 | V: 33141.0 | MOM: -2.999999999999802E-8
T: 2017-07-16T14:00:00Z | O: 3.989E-5 | H: 3.989E-5 | L: 3.915E-5 | C: 3.915E-5 | V: 163503.0 | MOM: 1.1200000000000028E-6
T: 2017-07-16T15:00:00Z | O: 3.915E-5 | H: 3.92E-5 | L: 3.915E-5 | C: 3.92E-5 | V: 33600.0 | MOM: 1.7899999999999947E-6
T: 2017-07-16T16:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 10000.0 | MOM: -4.5000000000000416E-7
T: 2017-07-16T17:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 15855.0 | MOM: 1.9999999999999809E-7
T: 2017-07-16T18:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 0.0 | MOM: 1.9999999999999809E-7
T: 2017-07-16T19:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 0.0 | MOM: -2.8000000000000003E-6
T: 2017-07-16T20:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 0.0 | MOM: -1.6800000000000042E-6
T: 2017-07-16T21:00:00Z | O: 3.921E-5 | H: 3.921E-5 | L: 3.921E-5 | C: 3.921E-5 | V: 1600.0 | MOM: -2.239999999999999E-6
T: 2017-07-16T22:00:00Z | O: 3.921E-5 | H: 3.921E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 18831.0 | MOM: -3.4000000000000013E-6
T: 2017-07-16T23:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.92E-5 | C: 3.92E-5 | V: 0.0 | MOM: -6.300000000000058E-7
T: 2017-07-17T00:00:00Z | O: 3.92E-5 | H: 3.92E-5 | L: 3.915E-5 | C: 3.915E-5 | V: 6450.0 | MOM: -1.0499999999999984E-6
T: 2017-07-17T01:00:00Z | O: 3.915E-5 | H: 4.298E-5 | L: 3.883E-5 | C: 4.298E-5 | V: 449621.0 | MOM: 1.4799999999999994E-6
T: 2017-07-17T02:00:00Z | O: 4.23E-5 | H: 4.3E-5 | L: 4.1E-5 | C: 4.229E-5 | V: 140238.0 | MOM: 2.1900000000000044E-6
T: 2017-07-17T03:00:00Z | O: 4.15E-5 | H: 4.188E-5 | L: 4.002E-5 | C: 4.09E-5 | V: 31091.0 | MOM: 1.0399999999999968E-6
T: 2017-07-17T04:00:00Z | O: 4.209E-5 | H: 4.209E-5 | L: 3.8E-5 | C: 3.8E-5 | V: 225003.0 | MOM: -1.1500000000000008E-6
T: 2017-07-17T05:00:00Z | O: 3.801E-5 | H: 4.137E-5 | L: 3.756E-5 | C: 3.756E-5 | V: 110263.0 | MOM: -1.6399999999999979E-6
T: 2017-07-17T06:00:00Z | O: 3.999E-5 | H: 4.39E-5 | L: 3.999E-5 | C: 4.349E-5 | V: 562718.0 | MOM: 4.290000000000001E-6
T: 2017-07-17T07:00:00Z | O: 4.21E-5 | H: 4.299E-5 | L: 4.21E-5 | C: 4.299E-5 | V: 27647.0 | MOM: 3.7900000000000027E-6
T: 2017-07-17T08:00:00Z | O: 4.21E-5 | H: 4.288E-5 | L: 4.205E-5 | C: 4.28E-5 | V: 22914.0 | MOM: 3.5999999999999994E-6
T: 2017-07-17T09:00:00Z | O: 4.205E-5 | H: 4.205E-5 | L: 4.185E-5 | C: 4.185E-5 | V: 15645.0 | MOM: 2.6500000000000034E-6
T: 2017-07-17T10:00:00Z | O: 4.185E-5 | H: 4.3E-5 | L: 4.185E-5 | C: 4.3E-5 | V: 185416.0 | MOM: 3.8000000000000043E-6
T: 2017-07-17T11:00:00Z | O: 4.3E-5 | H: 4.311E-5 | L: 4.3E-5 | C: 4.311E-5 | V: 110010.0 | MOM: 3.9E-6
T: 2017-07-17T12:00:00Z | O: 4.25E-5 | H: 4.286E-5 | L: 4.201E-5 | C: 4.25E-5 | V: 67374.0 | MOM: 3.3000000000000057E-6
T: 2017-07-17T13:00:00Z | O: 4.249E-5 | H: 4.25E-5 | L: 4.12E-5 | C: 4.12E-5 | V: 72533.0 | MOM: 2.000000000000001E-6
T: 2017-07-17T14:00:00Z | O: 4.12E-5 | H: 4.12E-5 | L: 4.12E-5 | C: 4.12E-5 | V: 2170.0 | MOM: 2.0499999999999956E-6
T: 2017-07-17T15:00:00Z | O: 4.12E-5 | H: 4.12E-5 | L: 4.12E-5 | C: 4.12E-5 | V: 0.0 | MOM: -1.78E-6
T: 2017-07-17T16:00:00Z | O: 4.112E-5 | H: 4.112E-5 | L: 4.11E-5 | C: 4.11E-5 | V: 9999.0 | MOM: -1.1900000000000005E-6
T: 2017-07-17T17:00:00Z | O: 4.112E-5 | H: 4.112E-5 | L: 4.078E-5 | C: 4.078E-5 | V: 19968.0 | MOM: -1.1999999999999885E-7
T: 2017-07-17T18:00:00Z | O: 4.078E-5 | H: 4.179E-5 | L: 4.078E-5 | C: 4.179E-5 | V: 397.0 | MOM: 3.789999999999996E-6
T: 2017-07-17T19:00:00Z | O: 4.179E-5 | H: 4.18E-5 | L: 4.179E-5 | C: 4.18E-5 | V: 7309.0 | MOM: 4.24E-6
T: 2017-07-17T20:00:00Z | O: 4.18E-5 | H: 4.18E-5 | L: 4.18E-5 | C: 4.18E-5 | V: 2000.0 | MOM: -1.689999999999999E-6
T: 2017-07-17T21:00:00Z | O: 4.18E-5 | H: 4.18E-5 | L: 4.18E-5 | C: 4.18E-5 | V: 0.0 | MOM: -1.1900000000000005E-6
T: 2017-07-17T22:00:00Z | O: 4.18E-5 | H: 4.2E-5 | L: 4.18E-5 | C: 4.2E-5 | V: 20826.0 | MOM: -7.999999999999991E-7
T: 2017-07-17T23:00:00Z | O: 4.2E-5 | H: 4.2E-5 | L: 4.2E-5 | C: 4.2E-5 | V: 0.0 | MOM: 1.4999999999999687E-7
T: 2017-07-18T00:00:00Z | O: 4.19E-5 | H: 4.19E-5 | L: 4.05E-5 | C: 4.05E-5 | V: 50881.0 | MOM: -2.4999999999999998E-6
T: 2017-07-18T01:00:00Z | O: 4.051E-5 | H: 4.051E-5 | L: 4.05E-5 | C: 4.05E-5 | V: 6890.0 | MOM: -2.609999999999997E-6
T: 2017-07-18T02:00:00Z | O: 4.051E-5 | H: 4.347E-5 | L: 4.05E-5 | C: 4.347E-5 | V: 319971.0 | MOM: 9.699999999999992E-7
T: 2017-07-18T03:00:00Z | O: 4.349E-5 | H: 4.6E-5 | L: 4.31E-5 | C: 4.586E-5 | V: 214688.0 | MOM: 4.6599999999999994E-6
T: 2017-07-18T04:00:00Z | O: 4.41E-5 | H: 4.41E-5 | L: 4.329E-5 | C: 4.41E-5 | V: 49291.0 | MOM: 2.9000000000000027E-6
T: 2017-07-18T05:00:00Z | O: 4.41E-5 | H: 4.41E-5 | L: 4.41E-5 | C: 4.41E-5 | V: 8148.0 | MOM: 2.9000000000000027E-6
T: 2017-07-18T06:00:00Z | O: 4.41E-5 | H: 4.585E-5 | L: 4.31E-5 | C: 4.31E-5 | V: 64918.0 | MOM: 1.9999999999999944E-6
T: 2017-07-18T07:00:00Z | O: 4.311E-5 | H: 4.5E-5 | L: 4.31E-5 | C: 4.378E-5 | V: 20239.0 | MOM: 2.9999999999999984E-6
T: 2017-07-18T08:00:00Z | O: 4.378E-5 | H: 4.478E-5 | L: 4.378E-5 | C: 4.478E-5 | V: 84054.0 | MOM: 2.9900000000000036E-6
T: 2017-07-18T09:00:00Z | O: 4.355E-5 | H: 4.355E-5 | L: 4.225E-5 | C: 4.3E-5 | V: 99755.0 | MOM: 1.200000000000002E-6
T: 2017-07-18T10:00:00Z | O: 4.232E-5 | H: 4.425E-5 | L: 4.231E-5 | C: 4.425E-5 | V: 118477.0 | MOM: 2.4499999999999986E-6
T: 2017-07-18T11:00:00Z | O: 4.36E-5 | H: 4.36E-5 | L: 4.2E-5 | C: 4.201E-5 | V: 162852.0 | MOM: 2.0999999999999968E-7
T: 2017-07-18T12:00:00Z | O: 4.201E-5 | H: 4.25E-5 | L: 4.151E-5 | C: 4.152E-5 | V: 70572.0 | MOM: -4.799999999999954E-7
T: 2017-07-18T13:00:00Z | O: 4.151E-5 | H: 4.151E-5 | L: 3.889E-5 | C: 3.889E-5 | V: 306097.0 | MOM: -3.1099999999999956E-6
T: 2017-07-18T14:00:00Z | O: 3.889E-5 | H: 3.891E-5 | L: 3.889E-5 | C: 3.889E-5 | V: 30728.0 | MOM: -1.6099999999999998E-6
T: 2017-07-18T15:00:00Z | O: 4.055E-5 | H: 4.245E-5 | L: 3.862E-5 | C: 3.98E-5 | V: 519300.0 | MOM: -7.000000000000035E-7
T: 2017-07-18T16:00:00Z | O: 3.98E-5 | H: 4.25E-5 | L: 3.953E-5 | C: 4.248E-5 | V: 398032.0 | MOM: -9.900000000000024E-7
T: 2017-07-18T17:00:00Z | O: 4.164E-5 | H: 4.164E-5 | L: 4.082E-5 | C: 4.082E-5 | V: 36191.0 | MOM: -5.039999999999999E-6
T: 2017-07-18T18:00:00Z | O: 4.082E-5 | H: 4.082E-5 | L: 4.082E-5 | C: 4.082E-5 | V: 0.0 | MOM: -3.2800000000000025E-6
T: 2017-07-18T19:00:00Z | O: 4.082E-5 | H: 4.082E-5 | L: 4.082E-5 | C: 4.082E-5 | V: 0.0 | MOM: -3.2800000000000025E-6
T: 2017-07-18T20:00:00Z | O: 4.082E-5 | H: 4.082E-5 | L: 3.799E-5 | C: 3.799E-5 | V: 186147.0 | MOM: -5.109999999999997E-6
T: 2017-07-18T21:00:00Z | O: 3.794E-5 | H: 3.794E-5 | L: 3.79E-5 | C: 3.79E-5 | V: 12245.0 | MOM: -5.879999999999998E-6
T: 2017-07-18T22:00:00Z | O: 3.79E-5 | H: 3.79E-5 | L: 3.79E-5 | C: 3.79E-5 | V: 0.0 | MOM: -6.880000000000002E-6
T: 2017-07-18T23:00:00Z | O: 3.8E-5 | H: 3.8E-5 | L: 3.8E-5 | C: 3.8E-5 | V: 115.0 | MOM: -4.9999999999999996E-6
T: 2017-07-19T00:00:00Z | O: 3.811E-5 | H: 3.811E-5 | L: 3.75E-5 | C: 3.75E-5 | V: 127362.0 | MOM: -6.7500000000000014E-6
T: 2017-07-19T01:00:00Z | O: 4.184E-5 | H: 5.198E-5 | L: 4.15E-5 | C: 4.949E-5 | V: 1628153.0 | MOM: 7.480000000000003E-6
T: 2017-07-19T02:00:00Z | O: 4.949E-5 | H: 4.975E-5 | L: 4.585E-5 | C: 4.81E-5 | V: 575637.0 | MOM: 6.579999999999995E-6
T: 2017-07-19T03:00:00Z | O: 4.829E-5 | H: 4.829E-5 | L: 4.69E-5 | C: 4.725E-5 | V: 270862.0 | MOM: 8.360000000000001E-6
T: 2017-07-19T04:00:00Z | O: 4.725E-5 | H: 4.725E-5 | L: 4.585E-5 | C: 4.65E-5 | V: 338553.0 | MOM: 7.609999999999997E-6
T: 2017-07-19T05:00:00Z | O: 4.65E-5 | H: 4.7E-5 | L: 4.65E-5 | C: 4.652E-5 | V: 64343.0 | MOM: 6.720000000000003E-6
T: 2017-07-19T06:00:00Z | O: 4.652E-5 | H: 4.712E-5 | L: 4.625E-5 | C: 4.634E-5 | V: 84326.0 | MOM: 3.86E-6
T: 2017-07-19T07:00:00Z | O: 4.634E-5 | H: 4.696E-5 | L: 4.59E-5 | C: 4.634E-5 | V: 85299.0 | MOM: 5.520000000000001E-6
T: 2017-07-19T08:00:00Z | O: 4.696E-5 | H: 4.712E-5 | L: 4.635E-5 | C: 4.635E-5 | V: 22768.0 | MOM: 5.530000000000003E-6
T: 2017-07-19T09:00:00Z | O: 4.637E-5 | H: 4.651E-5 | L: 4.637E-5 | C: 4.651E-5 | V: 11539.0 | MOM: 5.6900000000000014E-6
T: 2017-07-19T10:00:00Z | O: 4.651E-5 | H: 4.7E-5 | L: 4.651E-5 | C: 4.651E-5 | V: 23207.0 | MOM: 8.52E-6
T: 2017-07-19T11:00:00Z | O: 4.651E-5 | H: 4.651E-5 | L: 4.636E-5 | C: 4.637E-5 | V: 30407.0 | MOM: 8.469999999999999E-6
T: 2017-07-19T12:00:00Z | O: 4.637E-5 | H: 4.698E-5 | L: 4.636E-5 | C: 4.698E-5 | V: 13760.0 | MOM: 9.080000000000001E-6
T: 2017-07-19T13:00:00Z | O: 4.695E-5 | H: 4.9E-5 | L: 4.65E-5 | C: 4.9E-5 | V: 81877.0 | MOM: 1.0999999999999996E-5
T: 2017-07-19T14:00:00Z | O: 4.67E-5 | H: 4.878E-5 | L: 4.655E-5 | C: 4.7E-5 | V: 87872.0 | MOM: 9.5E-6
T: 2017-07-19T15:00:00Z | O: 4.705E-5 | H: 4.84E-5 | L: 4.654E-5 | C: 4.839E-5 | V: 71961.0 | MOM: -1.0999999999999996E-6
T: 2017-07-19T16:00:00Z | O: 4.685E-5 | H: 4.83E-5 | L: 4.685E-5 | C: 4.83E-5 | V: 6965.0 | MOM: 2.0000000000000486E-7
T: 2017-07-19T17:00:00Z | O: 4.83E-5 | H: 4.83E-5 | L: 4.83E-5 | C: 4.83E-5 | V: 0.0 | MOM: 1.0499999999999984E-6
T: 2017-07-19T18:00:00Z | O: 4.688E-5 | H: 4.688E-5 | L: 4.666E-5 | C: 4.666E-5 | V: 20998.0 | MOM: 1.5999999999999847E-7
T: 2017-07-19T19:00:00Z | O: 4.666E-5 | H: 4.666E-5 | L: 4.666E-5 | C: 4.666E-5 | V: 0.0 | MOM: 1.3999999999999527E-7
T: 2017-07-19T20:00:00Z | O: 4.666E-5 | H: 4.67E-5 | L: 4.666E-5 | C: 4.67E-5 | V: 1528.0 | MOM: 3.5999999999999655E-7
T: 2017-07-19T21:00:00Z | O: 4.67E-5 | H: 4.67E-5 | L: 4.67E-5 | C: 4.67E-5 | V: 0.0 | MOM: 3.5999999999999655E-7
T: 2017-07-19T22:00:00Z | O: 4.67E-5 | H: 4.67E-5 | L: 4.67E-5 | C: 4.67E-5 | V: 0.0 | MOM: 3.4999999999999495E-7
T: 2017-07-19T23:00:00Z | O: 4.67E-5 | H: 4.67E-5 | L: 4.67E-5 | C: 4.67E-5 | V: 0.0 | MOM: 1.899999999999965E-7
T: 2017-07-20T00:00:00Z | O: 4.795E-5 | H: 4.796E-5 | L: 4.681E-5 | C: 4.796E-5 | V: 3000.0 | MOM: 1.4500000000000014E-6
T: 2017-07-20T01:00:00Z | O: 4.681E-5 | H: 4.8E-5 | L: 4.68E-5 | C: 4.8E-5 | V: 77019.0 | MOM: 1.630000000000003E-6
T: 2017-07-20T02:00:00Z | O: 4.8E-5 | H: 4.829E-5 | L: 4.8E-5 | C: 4.828E-5 | V: 86915.0 | MOM: 1.2999999999999977E-6
T: 2017-07-20T03:00:00Z | O: 4.711E-5 | H: 4.799E-5 | L: 4.688E-5 | C: 4.799E-5 | V: 39818.0 | MOM: -1.0099999999999988E-6
T: 2017-07-20T04:00:00Z | O: 4.71E-5 | H: 4.8E-5 | L: 4.709E-5 | C: 4.8E-5 | V: 66111.0 | MOM: 1.000000000000004E-6
T: 2017-07-20T05:00:00Z | O: 4.709E-5 | H: 4.709E-5 | L: 4.54E-5 | C: 4.54E-5 | V: 147608.0 | MOM: -2.9900000000000036E-6
T: 2017-07-20T06:00:00Z | O: 4.735E-5 | H: 4.777E-5 | L: 4.54E-5 | C: 4.54E-5 | V: 106278.0 | MOM: -2.9000000000000027E-6
T: 2017-07-20T07:00:00Z | O: 4.535E-5 | H: 4.837E-5 | L: 4.521E-5 | C: 4.836E-5 | V: 456785.0 | MOM: 5.999999999999604E-8
T: 2017-07-20T08:00:00Z | O: 4.765E-5 | H: 4.834E-5 | L: 4.601E-5 | C: 4.7E-5 | V: 103246.0 | MOM: 3.4000000000000013E-7
T: 2017-07-20T09:00:00Z | O: 4.611E-5 | H: 4.699E-5 | L: 4.488E-5 | C: 4.488E-5 | V: 286659.0 | MOM: -1.78E-6
T: 2017-07-20T10:00:00Z | O: 4.489E-5 | H: 4.489E-5 | L: 4.3E-5 | C: 4.3E-5 | V: 222446.0 | MOM: -3.699999999999995E-6
T: 2017-07-20T11:00:00Z | O: 4.638E-5 | H: 4.678E-5 | L: 4.414E-5 | C: 4.454E-5 | V: 51879.0 | MOM: -2.1599999999999996E-6
T: 2017-07-20T12:00:00Z | O: 4.454E-5 | H: 4.6E-5 | L: 4.454E-5 | C: 4.593E-5 | V: 70409.0 | MOM: -7.699999999999943E-7
T: 2017-07-20T13:00:00Z | O: 4.591E-5 | H: 4.693E-5 | L: 4.57E-5 | C: 4.69E-5 | V: 440393.0 | MOM: 2.0000000000000486E-7
T: 2017-07-20T14:00:00Z | O: 4.608E-5 | H: 4.66E-5 | L: 4.56E-5 | C: 4.574E-5 | V: 188149.0 | MOM: -2.2200000000000025E-6
T: 2017-07-20T15:00:00Z | O: 4.575E-5 | H: 4.698E-5 | L: 4.57E-5 | C: 4.622E-5 | V: 540382.0 | MOM: -1.78E-6
T: 2017-07-20T16:00:00Z | O: 4.62E-5 | H: 4.625E-5 | L: 4.568E-5 | C: 4.58E-5 | V: 127319.0 | MOM: -2.4799999999999966E-6
T: 2017-07-20T17:00:00Z | O: 4.586E-5 | H: 4.588E-5 | L: 4.5E-5 | C: 4.525E-5 | V: 158007.0 | MOM: -2.7399999999999975E-6
T: 2017-07-20T18:00:00Z | O: 4.539E-5 | H: 4.54E-5 | L: 4.53E-5 | C: 4.54E-5 | V: 21040.0 | MOM: -2.600000000000002E-6
T: 2017-07-20T19:00:00Z | O: 4.539E-5 | H: 4.54E-5 | L: 4.518E-5 | C: 4.529E-5 | V: 51323.0 | MOM: -1.0999999999999725E-7
T: 2017-07-20T20:00:00Z | O: 4.52E-5 | H: 4.529E-5 | L: 4.519E-5 | C: 4.526E-5 | V: 24100.0 | MOM: -1.4000000000000205E-7
T: 2017-07-20T21:00:00Z | O: 4.521E-5 | H: 4.529E-5 | L: 4.519E-5 | C: 4.519E-5 | V: 24471.0 | MOM: -3.1699999999999984E-6
T: 2017-07-20T22:00:00Z | O: 4.528E-5 | H: 4.529E-5 | L: 4.5E-5 | C: 4.5E-5 | V: 66165.0 | MOM: -1.9999999999999944E-6
